Symbol,Exchange,PrimaryMkt,SecurityType,MaxLots,LotSize,BasePrice,ADV,RIC,BSYM,TKR,CUSIP,GSS,SEDOL,ISIN
27264,XHKG,Y,CS,3000,5000.0,0.03,,27264.HK,"27264 HK",27264,9HH2B8284,HK27264,,
27266,XHKG,Y,CS,3000,4000.0,0.33,,27266.HK,"27266 HK",27266,9HH2B8292,HK27266,,
27270,XHKG,Y,CS,3000,1000.0,0.10,,27270.HK,"27270 HK",27270,9HH2B82A9,HK27270,,
27271,XHKG,Y,CS,3000,1000.0,0.12,,27271.HK,"27271 HK",27271,9HH2B82B7,HK27271,,
27272,XHKG,Y,CS,3000,1000.0,0.05,,27272.HK,"27272 HK",27272,9HH2B82C5,HK27272,,
27285,XHKG,Y,CS,3000,10000.0,0.11,,27285.HK,"27285 HK",27285,9HH2AQS87,HK27285,BYQB5V0,CH0312378265
27286,XHKG,Y,CS,3000,10000.0,0.13,,27286.HK,"27286 HK",27286,9HH2B8WZ1,HK27286,,
27287,XHKG,Y,CS,3000,4000.0,0.51,,27287.HK,"27287 HK",27287,9HH2B8X07,HK27287,,
27289,XHKG,Y,CS,3000,10000.0,0.05,,27289.HK,"27289 HK",27289,9HH2B8X15,HK27289,,
27290,XHKG,Y,CS,3000,10000.0,0.20,,27290.HK,"27290 HK",27290,9HH2B8X23,HK27290,,
27293,XHKG,Y,CS,3000,4000.0,0.26,,27293.HK,"27293 HK",27293,9HH2BB1U9,HK27293,BYTNXV9,NL0011668330
27296,XHKG,Y,CS,3000,5000.0,0.09,,27296.HK,"27296 HK",27296,9HH2BB1W5,HK27296,BYTNXW0,NL0011668314
27298,XHKG,Y,CS,3000,4000.0,0.12,,27298.HK,"27298 HK",27298,9HH2BB1Y1,HK27298,BYTNXX1,NL0011668322
27305,XHKG,Y,CS,3000,4000.0,0.34,,27305.HK,"27305 HK",27305,9HH2BDD57,HK27305,,
27306,XHKG,Y,CS,3000,50000.0,0.11,,27306.HK,"27306 HK",27306,9HH2BDCM1,HK27306,,
27308,XHKG,Y,CS,3000,5000.0,0.05,,27308.HK,"27308 HK",27308,9HH2ALSV7,HK27308,,
27324,XHKG,Y,CS,3000,4000.0,,,27324.HK,"27324 HK",27324,9HH2BDDC2,HK27324,BYQRX81,CH0312378299
27325,XHKG,Y,CS,3000,4000.0,0.10,,27325.HK,"27325 HK",27325,9HH2BDDE8,HK27325,BYQRX92,CH0312378307
27337,XHKG,Y,CS,3000,1000.0,0.13,,27337.HK,"27337 HK",27337,9HH2BDEJ6,HK27337,BYTP111,CH0312378448
27341,XHKG,Y,CS,3000,10000.0,0.14,,27341.HK,"27341 HK",27341,9HH2BDEL1,HK27341,BYTP166,CH0312378455
27342,XHKG,Y,CS,3000,10000.0,0.07,,27342.HK,"27342 HK",27342,9HH2BCEG4,HK27342,BD0SH81,NL0011668470
27343,XHKG,Y,CS,3000,5000.0,0.08,,27343.HK,"27343 HK",27343,9HH2BARJ8,HK27343,,
27346,XHKG,Y,CS,3000,5000.0,0.10,,27346.HK,"27346 HK",27346,9HH2BARK5,HK27346,,
27351,XHKG,Y,CS,3000,10000.0,,,27351.HK,"27351 HK",27351,9HH2BFGU4,HK27351,,
27352,XHKG,Y,CS,3000,10000.0,0.18,,27352.HK,"27352 HK",27352,9HH2BFGV2,HK27352,,
27356,XHKG,Y,CS,3000,10000.0,,,27356.HK,"27356 HK",27356,9HH2BFGQ3,HK27356,,
27358,XHKG,Y,CS,3000,10000.0,0.19,,27358.HK,"27358 HK",27358,9HH2BFGR1,HK27358,,
27370,XHKG,Y,CS,3000,5000.0,0.22,,27370.HK,"27370 HK",27370,9HH2BBIC1,HK27370,,
27372,XHKG,Y,CS,3000,5000.0,0.13,,27372.HK,"27372 HK",27372,9HH2BBID9,HK27372,,
27374,XHKG,Y,CS,3000,4000.0,0.58,,27374.HK,"27374 HK",27374,9HH2BBII8,HK27374,,
27379,XHKG,Y,CS,3000,10000.0,0.12,,27379.HK,"27379 HK",27379,9HH2BBIJ6,HK27379,,
27380,XHKG,Y,CS,3000,2000.0,0.35,,27380.HK,"27380 HK",27380,9HH2BBIK3,HK27380,,
27381,XHKG,Y,CS,3000,2000.0,0.08,,27381.HK,"27381 HK",27381,9HH2BBIL1,HK27381,,
27389,XHKG,Y,CS,3000,5000.0,0.23,,27389.HK,"27389 HK",27389,9HH2BFIB4,HK27389,BD0SFD2,CH0312378489
27393,XHKG,Y,CS,3000,2000.0,,,27393.HK,"27393 HK",27393,9HH1QZJS8,HK27393,BNLPQ73,CWN8142J2461
27394,XHKG,Y,CS,3000,10000.0,0.14,,27394.HK,"27394 HK",27394,9HH2BEK16,HK27394,BZBXLZ4,NL0011780077
27398,XHKG,Y,CS,3000,2000.0,0.17,,27398.HK,"27398 HK",27398,9HH2BEJW0,HK27398,BZBXM06,NL0011780069
27400,XHKG,Y,CS,3000,10000.0,0.09,,27400.HK,"27400 HK",27400,9HH2BC376,HK27400,,
27402,XHKG,Y,CS,3000,10000.0,0.17,,27402.HK,"27402 HK",27402,9HH2BC384,HK27402,,
27403,XHKG,Y,CS,3000,10000.0,0.11,,27403.HK,"27403 HK",27403,9HH2BC392,HK27403,,
27413,XHKG,Y,CS,3000,10000.0,0.24,,27413.HK,"27413 HK",27413,9HH2BGQZ0,HK27413,,
27414,XHKG,Y,CS,3000,1000.0,,,27414.HK,"27414 HK",27414,9HH2BGR14,HK27414,,
27415,XHKG,Y,CS,3000,2000.0,0.41,,27415.HK,"27415 HK",27415,9HH2BGR48,HK27415,,
27418,XHKG,Y,CS,3000,2000.0,0.20,,27418.HK,"27418 HK",27418,9HH2ALTV6,HK27418,,
27423,XHKG,Y,CS,3000,10000.0,0.13,,27423.HK,"27423 HK",27423,9HH2BGR63,HK27423,BD3BC60,CH0312378505
27424,XHKG,Y,CS,3000,5000.0,0.31,,27424.HK,"27424 HK",27424,9HH2BGR89,HK27424,BD3BC71,CH0312378513
27426,XHKG,Y,CS,3000,5000.0,0.11,,27426.HK,"27426 HK",27426,9HH2BGRA4,HK27426,BD3BC82,CH0312378521
27432,XHKG,Y,CS,3000,5000.0,0.08,,27432.HK,"27432 HK",27432,9HH2BGRC0,HK27432,BD3BC93,CH0312378539
27433,XHKG,Y,CS,3000,5000.0,0.07,,27433.HK,"27433 HK",27433,9HH2BGRE6,HK27433,BD3BCB5,CH0312378547
27434,XHKG,Y,CS,3000,5000.0,0.36,,27434.HK,"27434 HK",27434,9HH2BGRG1,HK27434,BD3BBX0,CH0312378554
27435,XHKG,Y,CS,3000,2000.0,0.16,,27435.HK,"27435 HK",27435,9HH2BGRI7,HK27435,BD3BBY1,CH0312378562
27436,XHKG,Y,CS,3000,5000.0,0.34,,27436.HK,"27436 HK",27436,9HH2BGRK2,HK27436,BD3BBZ2,CH0312378570
27437,XHKG,Y,CS,3000,500.0,0.74,,27437.HK,"27437 HK",27437,9HH2BGRM8,HK27437,BD3BC04,CH0312378588
27447,XHKG,Y,CS,3000,10000.0,0.08,,27447.HK,"27447 HK",27447,9HH2BCP23,HK27447,,
27449,XHKG,Y,CS,3000,500.0,0.28,,27449.HK,"27449 HK",27449,9HH2BCP31,HK27449,,
27450,XHKG,Y,CS,3000,10000.0,0.05,,27450.HK,"27450 HK",27450,9HH2BCP49,HK27450,,
27453,XHKG,Y,CS,3000,5000.0,0.08,,27453.HK,"27453 HK",27453,9HH2BCP56,HK27453,,
27457,XHKG,Y,CS,3000,4000.0,0.17,,27457.HK,"27457 HK",27457,9HH2BFH25,HK27457,BYV22F1,NL0011780218
27459,XHKG,Y,CS,3000,10000.0,0.20,,27459.HK,"27459 HK",27459,9HH2BFH33,HK27459,BYV22G2,NL0011780143
27465,XHKG,Y,CS,3000,10000.0,0.23,,27465.HK,"27465 HK",27465,9HH2BFH41,HK27465,BYV22H3,NL0011780135
27467,XHKG,Y,CS,3000,10000.0,0.10,,27467.HK,"27467 HK",27467,9HH2BCP64,HK27467,,
27477,XHKG,Y,CS,3000,10000.0,0.15,,27477.HK,"27477 HK",27477,9HH2BE133,HK27477,,
27487,XHKG,Y,CS,3000,4000.0,0.17,,27487.HK,"27487 HK",27487,9HH2BFJ31,HK27487,BZH5187,CH0322624534
27514,XHKG,Y,CS,3000,10000.0,,,27514.HK,"27514 HK",27514,9HH2BE158,HK27514,,
27519,XHKG,Y,CS,3000,2000.0,0.06,,27519.HK,"27519 HK",27519,9HH2BFJ49,HK27519,BYY91D0,NL0011780465
27520,XHKG,Y,CS,3000,2000.0,0.18,,27520.HK,"27520 HK",27520,9HH2BFJ56,HK27520,BYY92W6,NL0011780366
27522,XHKG,Y,CS,3000,10000.0,0.40,,27522.HK,"27522 HK",27522,9HH1RCYN2,HK27522,BNN80F6,CWN8142J3113
27524,XHKG,Y,CS,3000,2000.0,0.14,,27524.HK,"27524 HK",27524,9HH2BFJ64,HK27524,BYY92Z9,NL0011780382
27532,XHKG,Y,CS,3000,10000.0,0.08,,27532.HK,"27532 HK",27532,9HH2BF2C9,HK27532,,
27533,XHKG,Y,CS,3000,20000.0,0.05,,27533.HK,"27533 HK",27533,9HH2BF2D7,HK27533,,
27556,XHKG,Y,CS,3000,2000.0,0.08,,27556.HK,"27556 HK",27556,9HH2BI7X2,HK27556,BD2YWL5,CH0312381079
27557,XHKG,Y,CS,3000,5000.0,0.37,,27557.HK,"27557 HK",27557,9HH2BFQ09,HK27557,,
27558,XHKG,Y,CS,3000,5000.0,0.08,,27558.HK,"27558 HK",27558,9HH2BFQ17,HK27558,,
27592,XHKG,Y,CS,3000,10000.0,,,27592.HK,"27592 HK",27592,9HH2BGDM3,HK27592,,
27594,XHKG,Y,CS,3000,10000.0,0.21,,27594.HK,"27594 HK",27594,9HH2BGDN1,HK27594,,
27596,XHKG,Y,CS,3000,10000.0,0.25,,27596.HK,"27596 HK",27596,9HH2BGDO9,HK27596,,
27604,XHKG,Y,CS,3000,1000.0,0.48,,27604.HK,"27604 HK",27604,9HH2BI894,HK27604,,
27607,XHKG,Y,CS,3000,4000.0,0.06,,27607.HK,"27607 HK",27607,9HH2BI8B9,HK27607,BD39985,
27617,XHKG,Y,CS,3000,1000.0,,,27617.HK,"27617 HK",27617,9HH2BKET8,HK27617,BD6T2R2,HK0000292703
27624,XHKG,Y,CS,3000,2000.0,0.08,,27624.HK,"27624 HK",27624,9HH2BKEL5,HK27624,,
27625,XHKG,Y,CS,3000,4000.0,0.12,,27625.HK,"27625 HK",27625,9HH2BKEM3,HK27625,,
27626,XHKG,Y,CS,3000,10000.0,0.05,,27626.HK,"27626 HK",27626,9HH2BJFJ2,HK27626,BD9Y6P0,NL0011780846
27627,XHKG,Y,CS,3000,20000.0,0.10,,27627.HK,"27627 HK",27627,9HH2BJFL7,HK27627,BD9Y6Q1,NL0011780853
27633,XHKG,Y,CS,3000,2000.0,0.14,,27633.HK,"27633 HK",27633,9HH2BH1N2,HK27633,,
27649,XHKG,Y,CS,3000,2000.0,0.32,,27649.HK,"27649 HK",27649,9HH2BJG02,HK27649,BD9Y6R2,NL0011780838
27650,XHKG,Y,CS,3000,1000.0,0.17,,27650.HK,"27650 HK",27650,9HH2BJG28,HK27650,BD9Y6S3,NL0011780812
27658,XHKG,Y,CS,3000,5000.0,0.41,,27658.HK,"27658 HK",27658,9HH2BJG44,HK27658,BD9Y6T4,NL0011780820
27664,XHKG,Y,CS,3000,4000.0,0.11,,27664.HK,"27664 HK",27664,9HH2BJHO9,HK27664,BZH7CM4,CH0323053857
27666,XHKG,Y,CS,3000,10000.0,,,27666.HK,"27666 HK",27666,9HH2BJHI2,HK27666,BD2X9N3,CH0323053865
27668,XHKG,Y,CS,3000,2000.0,0.07,,27668.HK,"27668 HK",27668,9HH2BJHK7,HK27668,BZH59D8,CH0323053949
27669,XHKG,Y,CS,3000,5000.0,0.41,,27669.HK,"27669 HK",27669,9HH2BJHM3,HK27669,BZHB475,CH0323053899
27681,XHKG,Y,CS,3000,10000.0,0.16,,27681.HK,"27681 HK",27681,9HH2BKJO4,HK27681,BD6T4M1,
27682,XHKG,Y,CS,3000,10000.0,0.04,,27682.HK,"27682 HK",27682,9HH2BKJP1,HK27682,BD6T4N2,
27683,XHKG,Y,CS,3000,1000.0,0.12,,27683.HK,"27683 HK",27683,9HH2BKJQ9,HK27683,BD6T4P4,
27690,XHKG,Y,CS,3000,2000.0,0.10,,27690.HK,"27690 HK",27690,9HH2BKJU0,HK27690,BD6T4Q5,
27691,XHKG,Y,CS,3000,2000.0,0.28,,27691.HK,"27691 HK",27691,9HH2BKJV8,HK27691,BD6T4R6,
27692,XHKG,Y,CS,3000,20000.0,0.16,,27692.HK,"27692 HK",27692,9HH2BKJW6,HK27692,BD6T3K2,
27693,XHKG,Y,CS,3000,2000.0,0.33,,27693.HK,"27693 HK",27693,9HH2BJHA9,HK27693,BD3CLJ9,NL0011780929
27694,XHKG,Y,CS,3000,10000.0,0.09,,27694.HK,"27694 HK",27694,9HH2BJGQ5,HK27694,BD3CLK0,NL0011781018
27696,XHKG,Y,CS,3000,10000.0,0.14,,27696.HK,"27696 HK",27696,9HH2BJHR2,HK27696,BD3CLL1,NL0011781083
27699,XHKG,Y,CS,3000,4000.0,0.09,,27699.HK,"27699 HK",27699,9HH2BHSE3,HK27699,,
27700,XHKG,Y,CS,3000,4000.0,0.16,,27700.HK,"27700 HK",27700,9HH2BHSF0,HK27700,,
27701,XHKG,Y,CS,3000,2000.0,0.13,,27701.HK,"27701 HK",27701,9HH2BHSG8,HK27701,,
27706,XHKG,Y,CS,3000,1000.0,0.07,,27706.HK,"27706 HK",27706,9HH2BHSH6,HK27706,,
27708,XHKG,Y,CS,3000,5000.0,0.45,,27708.HK,"27708 HK",27708,9HH2BHSI4,HK27708,,
27709,XHKG,Y,CS,3000,5000.0,0.02,,27709.HK,"27709 HK",27709,9HH2BHSJ2,HK27709,,
27712,XHKG,Y,CS,3000,2000.0,,,27712.HK,"27712 HK",27712,9HH2BKK04,HK27712,BDB0SZ0,HK0000293271
27716,XHKG,Y,CS,3000,1000.0,,,27716.HK,"27716 HK",27716,9HH2BL2Y8,HK27716,,
27717,XHKG,Y,CS,3000,1000.0,,,27717.HK,"27717 HK",27717,9HH2BL319,HK27717,,
27719,XHKG,Y,CS,3000,500.0,,,27719.HK,"27719 HK",27719,9HH2BL335,HK27719,,
27721,XHKG,Y,CS,3000,1000.0,,,27721.HK,"27721 HK",27721,9HH2BL350,HK27721,,
27732,XHKG,Y,CS,3000,10000.0,,,27732.HK,"27732 HK",27732,9HH2BL426,HK27732,,
27736,XHKG,Y,CS,3000,4000.0,,,27736.HK,"27736 HK",27736,9HH2BL442,HK27736,BDB0T57,
27737,XHKG,Y,CS,3000,4000.0,,,27737.HK,"27737 HK",27737,9HH2BL467,HK27737,BDB0T68,
27738,XHKG,Y,CS,3000,5000.0,0.50,,27738.HK,"27738 HK",27738,9HH2BKK46,HK27738,BYYXYG6,NL0011781133
27740,XHKG,Y,CS,3000,4000.0,0.16,,27740.HK,"27740 HK",27740,9HH2BKK53,HK27740,BYYXYH7,NL0011781158
27741,XHKG,Y,CS,3000,2000.0,0.12,,27741.HK,"27741 HK",27741,9HH2BKK61,HK27741,BYYXYJ9,NL0011781125
27742,XHKG,Y,CS,3000,10000.0,,,27742.HK,"27742 HK",27742,9HH2BKK87,HK27742,BYYXYK0,NL0011781141
27743,XHKG,Y,CS,3000,10000.0,0.06,,27743.HK,"27743 HK",27743,9HH2BIUX6,HK27743,,
27745,XHKG,Y,CS,3000,2000.0,0.05,,27745.HK,"27745 HK",27745,9HH2BIUY4,HK27745,,
27747,XHKG,Y,CS,3000,5000.0,0.11,,27747.HK,"27747 HK",27747,9HH2BIUZ1,HK27747,,
27748,XHKG,Y,CS,3000,5000.0,0.60,,27748.HK,"27748 HK",27748,9HH2BIV07,HK27748,,
27756,XHKG,Y,CS,3000,2000.0,,,27756.HK,"27756 HK",27756,9HH2BI9W2,HK27756,BYYY0Q1,
27758,XHKG,Y,CS,3000,2000.0,,,27758.HK,"27758 HK",27758,9HH2BI9X0,HK27758,BYYY0R2,
27761,XHKG,Y,CS,3000,2000.0,,,27761.HK,"27761 HK",27761,9HH2BL590,HK27761,BYZQDK1,NL0011781281
27762,XHKG,Y,CS,3000,1000.0,,,27762.HK,"27762 HK",27762,9HH2BL5A7,HK27762,BYZQDL2,NL0011781273
27764,XHKG,Y,CS,3000,5000.0,,,27764.HK,"27764 HK",27764,9HH2BL5B5,HK27764,BYZQDN4,NL0011781265
27766,XHKG,Y,CS,3000,10000.0,0.03,,27766.HK,"27766 HK",27766,9HH2492H0,HK27766,BYPPNS6,CH0294315004
27769,XHKG,Y,CS,3000,4000.0,0.14,,27769.HK,"27769 HK",27769,9HH2BK1H8,HK27769,,
27770,XHKG,Y,CS,3000,4000.0,0.28,,27770.HK,"27770 HK",27770,9HH2BK1I6,HK27770,,
27771,XHKG,Y,CS,3000,10000.0,0.25,,27771.HK,"27771 HK",27771,9HH2BK1J4,HK27771,,
27772,XHKG,Y,CS,3000,10000.0,,,27772.HK,"27772 HK",27772,9HH2BJPF9,HK27772,BZHCQD8,CH0323994134
27774,XHKG,Y,CS,3000,5000.0,,,27774.HK,"27774 HK",27774,9HH2BJPG7,HK27774,BZHDFP6,CH0323988409
27775,XHKG,Y,CS,3000,1000.0,,,27775.HK,"27775 HK",27775,9HH2BJPH5,HK27775,BZHPJG1,CH0323988367
27777,XHKG,Y,CS,3000,10000.0,,,27777.HK,"27777 HK",27777,9HH2BJPI3,HK27777,BZHL776,CH0323988375
27781,XHKG,Y,CS,3000,500.0,,,27781.HK,"27781 HK",27781,9HH2BJPJ1,HK27781,BYN5CD6,NL0011781349
27783,XHKG,Y,CS,3000,2000.0,,,27783.HK,"27783 HK",27783,9HH2BJPK8,HK27783,BYN5CF8,NL0011781364
27785,XHKG,Y,CS,3000,10000.0,,,27785.HK,"27785 HK",27785,9HH2BJPL6,HK27785,BYN5CG9,NL0011781372
27787,XHKG,Y,CS,3000,1000.0,,,27787.HK,"27787 HK",27787,9HH2BJPM4,HK27787,BYN5CH0,NL0011781356
27788,XHKG,Y,CS,3000,1000.0,0.19,,27788.HK,"27788 HK",27788,9HH2BKQI9,HK27788,,
27793,XHKG,Y,CS,3000,1000.0,0.13,,27793.HK,"27793 HK",27793,9HH2BKQK4,HK27793,,
27795,XHKG,Y,CS,3000,10000.0,0.06,,27795.HK,"27795 HK",27795,9HH2BKQJ7,HK27795,,
27796,XHKG,Y,CS,3000,500.0,0.35,,27796.HK,"27796 HK",27796,9HH2BKQL2,HK27796,,
27797,XHKG,Y,CS,3000,1000.0,0.11,,27797.HK,"27797 HK",27797,9HH2BKQN8,HK27797,,
27799,XHKG,Y,CS,3000,5000.0,0.18,,27799.HK,"27799 HK",27799,9HH2BKQM0,HK27799,,
27816,XHKG,Y,CS,3000,10000.0,,,27816.HK,"27816 HK",27816,9HH2BJ843,HK27816,,
27818,XHKG,Y,CS,3000,2000.0,,,27818.HK,"27818 HK",27818,9HH2BJ868,HK27818,BYZQFC7,
27819,XHKG,Y,CS,3000,2000.0,,,27819.HK,"27819 HK",27819,9HH2BJ884,HK27819,BYZQFD8,
27821,XHKG,Y,CS,3000,10000.0,,,27821.HK,"27821 HK",27821,9HH2BIA67,HK27821,BYQ84G9,NL0011781455
27822,XHKG,Y,CS,3000,10000.0,,,27822.HK,"27822 HK",27822,9HH2BIA75,HK27822,BYQ84H0,NL0011781430
27824,XHKG,Y,CS,3000,10000.0,,,27824.HK,"27824 HK",27824,9HH2BIA83,HK27824,BYQ84J2,NL0011781448
27829,XHKG,Y,CS,3000,4000.0,,,27829.HK,"27829 HK",27829,9HH2BYJN6,HK27829,,
27830,XHKG,Y,CS,3000,4000.0,,,27830.HK,"27830 HK",27830,9HH2BYJO4,HK27830,,
27833,XHKG,Y,CS,3000,10000.0,,,27833.HK,"27833 HK",27833,9HH2BYJP1,HK27833,,
27835,XHKG,Y,CS,3000,2000.0,,,27835.HK,"27835 HK",27835,9HH2BYJQ9,HK27835,,
27848,XHKG,Y,CS,3000,10000.0,,,27848.HK,"27848 HK",27848,9HH2C2CX0,HK27848,BYN5FH1,
27849,XHKG,Y,CS,3000,2000.0,,,27849.HK,"27849 HK",27849,9HH2BYOE0,HK27849,,
27852,XHKG,Y,CS,3000,1000.0,,,27852.HK,"27852 HK",27852,9HH2BYOB6,HK27852,,
27854,XHKG,Y,CS,3000,5000.0,,,27854.HK,"27854 HK",27854,9HH2BYOC4,HK27854,,
27855,XHKG,Y,CS,3000,2000.0,,,27855.HK,"27855 HK",27855,9HH2BYOD2,HK27855,,
27858,XHKG,Y,CS,3000,5000.0,,,27858.HK,"27858 HK",27858,9HH2BYOF7,HK27858,,
27860,XHKG,Y,CS,3000,20000.0,,,27860.HK,"27860 HK",27860,9HH2BYOH3,HK27860,,
27861,XHKG,Y,CS,3000,5000.0,,,27861.HK,"27861 HK",27861,9HH2BYOG5,HK27861,,
27862,XHKG,Y,CS,3000,4000.0,,,27862.HK,"27862 HK",27862,9HH2BYOI1,HK27862,,
27868,XHKG,Y,CS,3000,5000.0,,,27868.HK,"27868 HK",27868,9HH2C0538,HK27868,,
27874,XHKG,Y,CS,3000,1000.0,,,27874.HK,"27874 HK",27874,9HH2C2DK7,HK27874,BZH3MV1,CH0324609251
27875,XHKG,Y,CS,3000,5000.0,,,27875.HK,"27875 HK",27875,9HH2C2DL5,HK27875,BDHMLK6,CH0324609293
27876,XHKG,Y,CS,3000,2000.0,,,27876.HK,"27876 HK",27876,9HH2BZBE1,HK27876,BYQ8298,CH0312379628
27877,XHKG,Y,CS,3000,5000.0,,,27877.HK,"27877 HK",27877,9HH2BZBF8,HK27877,BYQ82B0,CH0312379636
27878,XHKG,Y,CS,3000,10000.0,,,27878.HK,"27878 HK",27878,9HH2BZBG6,HK27878,BYQ82C1,CH0312379644
27880,XHKG,Y,CS,3000,5000.0,,,27880.HK,"27880 HK",27880,9HH2BZBH4,HK27880,BYQ82D2,CH0312379651
27882,XHKG,Y,CS,3000,4000.0,,,27882.HK,"27882 HK",27882,9HH2C2DM3,HK27882,BZ05G23,NL0011781547
27884,XHKG,Y,CS,3000,10000.0,,,27884.HK,"27884 HK",27884,9HH2C2DO9,HK27884,BZ05G34,NL0011781570
27886,XHKG,Y,CS,3000,10000.0,,,27886.HK,"27886 HK",27886,9HH2C2DP6,HK27886,BZ05G45,NL0011781554
27888,XHKG,Y,CS,3000,1000.0,,,27888.HK,"27888 HK",27888,9HH2C2DQ4,HK27888,BZ05G56,NL0011781539
27890,XHKG,Y,CS,3000,5000.0,,,27890.HK,"27890 HK",27890,9HH2C2DR2,HK27890,BZ05G67,NL0011781562
27891,XHKG,Y,CS,3000,10000.0,,,27891.HK,"27891 HK",27891,9HH2C0504,HK27891,,
27893,XHKG,Y,CS,3000,10000.0,,,27893.HK,"27893 HK",27893,9HH2C0512,HK27893,,
27894,XHKG,Y,CS,3000,10000.0,,,27894.HK,"27894 HK",27894,9HH2C0520,HK27894,,
27895,XHKG,Y,CS,3000,10000.0,,,27895.HK,"27895 HK",27895,9HH2C14Y9,HK27895,,
27902,XHKG,Y,CS,3000,5000.0,0.02,,27902.HK,"27902 HK",27902,9HH1RJA11,HK27902,BP0S7V8,GB00BP0S7V87
27904,XHKG,Y,CS,3000,10000.0,,,27904.HK,"27904 HK",27904,9HH2C14Z6,HK27904,,
27916,XHKG,Y,CS,3000,1000.0,0.03,,27916.HK,"27916 HK",27916,9HH2493U0,HK27916,BYZYTB8,CWN8144F7967
27918,XHKG,Y,CS,3000,1000.0,0.02,,27918.HK,"27918 HK",27918,9HH2493X4,HK27918,BYZYTC9,CWN8144F8049
27923,XHKG,Y,CS,3000,10000.0,,,27923.HK,"27923 HK",27923,9HH2C4AB6,HK27923,BYZ2X32,
27925,XHKG,Y,CS,3000,500.0,,,27925.HK,"27925 HK",27925,9HH2C49I3,HK27925,BYZ2X43,
27926,XHKG,Y,CS,3000,1000.0,,,27926.HK,"27926 HK",27926,9HH2C49K8,HK27926,BYZ2X54,
27928,XHKG,Y,CS,3000,1000.0,,,27928.HK,"27928 HK",27928,9HH2C49M4,HK27928,BYZ2X65,
27930,XHKG,Y,CS,3000,4000.0,,,27930.HK,"27930 HK",27930,9HH2C1502,HK27930,,
27931,XHKG,Y,CS,3000,5000.0,,,27931.HK,"27931 HK",27931,9HH2C1510,HK27931,,
27933,XHKG,Y,CS,3000,5000.0,,,27933.HK,"27933 HK",27933,9HH2C1528,HK27933,,
27934,XHKG,Y,CS,3000,10000.0,,,27934.HK,"27934 HK",27934,9HH2C1536,HK27934,,
27938,XHKG,Y,CS,3000,10000.0,,,27938.HK,"27938 HK",27938,9HH2C2ZD9,HK27938,BYV1SB6,NL0011781661
27940,XHKG,Y,CS,3000,5000.0,,,27940.HK,"27940 HK",27940,9HH2C2ZE7,HK27940,BYV1SC7,NL0011781679
27941,XHKG,Y,CS,3000,5000.0,,,27941.HK,"27941 HK",27941,9HH2C2ZF4,HK27941,BYV1SD8,NL0011781653
27945,XHKG,Y,CS,3000,10000.0,,,27945.HK,"27945 HK",27945,9HH2BKQD0,HK27945,BD6Z5D7,CH0324622023
27949,XHKG,Y,CS,3000,10000.0,,,27949.HK,"27949 HK",27949,9HH2BKQE8,HK27949,BD22833,CH0324622015
27950,XHKG,Y,CS,3000,1000.0,,,27950.HK,"27950 HK",27950,9HH2BKQF5,HK27950,BD22BV2,CH0324616579
27952,XHKG,Y,CS,3000,5000.0,,,27952.HK,"27952 HK",27952,9HH2C3011,HK27952,BDHLZD4,CH0324616587
27959,XHKG,Y,CS,3000,10000.0,,,27959.HK,"27959 HK",27959,9HH2C56V4,HK27959,BZ05GK1,
27961,XHKG,Y,CS,3000,20000.0,,,27961.HK,"27961 HK",27961,9HH2C56W2,HK27961,BZ05GL2,
27962,XHKG,Y,CS,3000,4000.0,,,27962.HK,"27962 HK",27962,9HH2C57J0,HK27962,BZ05GM3,
27963,XHKG,Y,CS,3000,1000.0,,,27963.HK,"27963 HK",27963,9HH2C57Q4,HK27963,BZ05GN4,
27964,XHKG,Y,CS,3000,200.0,,,27964.HK,"27964 HK",27964,9HH2C57K7,HK27964,BZ05GD4,
27966,XHKG,Y,CS,3000,10000.0,,,27966.HK,"27966 HK",27966,9HH2C1XR2,HK27966,,
27967,XHKG,Y,CS,3000,2000.0,,,27967.HK,"27967 HK",27967,9EQ4FZI52,HK27967,,
27968,XHKG,Y,CS,3000,2000.0,,,27968.HK,"27968 HK",27968,9EQ4FZI60,HK27968,,
27969,XHKG,Y,CS,3000,1000.0,,,27969.HK,"27969 HK",27969,9HH2C1XU5,HK27969,,
27970,XHKG,Y,CS,3000,10000.0,,,27970.HK,"27970 HK",27970,9HH2C1XV3,HK27970,,
27971,XHKG,Y,CS,3000,2000.0,,,27971.HK,"27971 HK",27971,9HH2C1XW1,HK27971,,
27972,XHKG,Y,CS,3000,10000.0,,,27972.HK,"27972 HK",27972,9HH2C2LG7,HK27972,,
27974,XHKG,Y,CS,3000,10000.0,,,27974.HK,"27974 HK",27974,9HH2C64A0,HK27974,,
27975,XHKG,Y,CS,3000,5000.0,,,27975.HK,"27975 HK",27975,9HH2C64C6,HK27975,,
27976,XHKG,Y,CS,3000,5000.0,,,27976.HK,"27976 HK",27976,9HH2C64D4,HK27976,,
27980,XHKG,Y,CS,3000,5000.0,,,27980.HK,"27980 HK",27980,9HH2C64F9,HK27980,BZBY0Z0,
27981,XHKG,Y,CS,3000,1000.0,,,27981.HK,"27981 HK",27981,9HH2C64K8,HK27981,BZBY102,
27983,XHKG,Y,CS,3000,1000.0,,,27983.HK,"27983 HK",27983,9HH2C64M4,HK27983,BZBY113,
